date, hash, from, to, status, type, value, gas fee, eth_diff ,eth_balance, historical cad price, average price, cad profit, category, asset, description, amount, tokenId, cad price, cad value

2021-06-27,0x846b3ea6b3ffff838c245ccebe99d347f0ee7f88e1e657922a9a00dde34761a3,0x5766cafb653eff9c5bccebbb7c6e68d770f0e7ab,0x0da2f3401296427d302326cdf208b79f83abc995,0x1,in,,0.002839995,-0.002839995,0.6755211975000002,2440.15,2440.5107319300637,0,erc1155,0x73da73ef3a6982109c4d5bdb0db9dd3e3783f313,undefined,0x01,6,
,,0x0da2f3401296427d302326cdf208b79f83abc995,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,,out,-0.2,,-0.2,0.47552119750000016,,,-0.07214638601271872,external,ETH,undefined,,,2440.15,-488.03000000000003

2021-06-27,0x70f1c50d57fb2357f3d1114c549b47c1387abcd54629f22eb0829bf990b67759,0x34407ec11973130509303011de431bca3e633aa1,0x0da2f3401296427d302326cdf208b79f83abc995,0x1,in,,0.002839995,-0.002839995,0.4726812025000002,2440.15,2440.5107319300637,0,erc1155,0x73da73ef3a6982109c4d5bdb0db9dd3e3783f313,undefined,0x05,20,
,,0x0da2f3401296427d302326cdf208b79f83abc995,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,,out,-0.1,,-0.1,0.37268120250000014,,,-0.03607319300635936,external,ETH,undefined,,,2440.15,-244.01500000000001

2021-06-27,0xeb808582c0caff9fb7b3072230427872098694205ca4bb5d1a482e00d7a243ed,0x655ab4b2c31eaffdde8ab6baf3f247e4245dac11,0x0da2f3401296427d302326cdf208b79f83abc995,0x1,in,,0.002839635,-0.002839635,0.36984156750000013,2440.15,2440.5107319300637,0,erc1155,0x73da73ef3a6982109c4d5bdb0db9dd3e3783f313,undefined,0x02,13,
,,0x0da2f3401296427d302326cdf208b79f83abc995,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,,out,-0.032,,-0.032,0.33784156750000016,,,-0.011543421762034996,external,ETH,undefined,,,2440.15,-78.0848

2021-06-27,0xf6cc26d03750fe2b282f7d5edd155d3bc3e29a8d6625ee41a3e3c86fb894b051,0xeb2629a2734e272bcc07bda959863f316f4bd4cf,0x0da2f3401296427d302326cdf208b79f83abc995,0x1,in,0.14,0.000315,0.14,0.4778415675000002,2440.15,2440.4050431962996,0,external,ETH,undefined,,,341.62100000000004

2021-06-27,0x20d7c6768b51c9f28b4c1b2e3b139c2e64cdf76dd920ec9d69b4f00e48227ab9,0x3cd751e6b0078be393132286c442345e5dc49699,0x0da2f3401296427d302326cdf208b79f83abc995,0x1,in,0.55,0.000336,0.55,1.0278415675000003,2440.15,2440.2685690913395,0,external,ETH,undefined,,,1342.0825000000002

2021-06-27,0x3134171ca9253b9780511119816f2686b765215e47697a9df3ad7c6ff0733600,0xa7d10b4759ffe8f604004a0ae23ff029ebad038d,0x0da2f3401296427d302326cdf208b79f83abc995,0x1,in,,0.002754768,-0.002754768,1.0250867995000004,2440.15,2440.2685690913395,0,erc1155,0x73da73ef3a6982109c4d5bdb0db9dd3e3783f313,undefined,0x02,1,
,,0x0da2f3401296427d302326cdf208b79f83abc995,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,,out,-0.35,,-0.35,0.6750867995000004,,,-0.041499181968788434,external,ETH,undefined,,,2440.15,-854.0525

2021-06-27,0xf834c64eea5409b9b8160796cf2999da4768f06e59f38f06ca03aab0cbebb3a4,0x88923378021bea85f9b09ce571a309e12c7d2262,0x0da2f3401296427d302326cdf208b79f83abc995,0x1,in,,0.002672961,-0.002672961,0.6724138385000004,2440.15,2440.2685690913395,0,erc1155,0x73da73ef3a6982109c4d5bdb0db9dd3e3783f313,undefined,0x05,8,
,,0x0da2f3401296427d302326cdf208b79f83abc995,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,,out,-0.2,,-0.2,0.47241383850000035,,,-0.023713818267879105,external,ETH,undefined,,,2440.15,-488.03000000000003

2021-06-27,0xa51e7e74c97694b789e652fa74247cc21d446ee838295d0c0f5b73960334106a,0x12ffba9510897fe8ed80ac4df4ace2ccc1d7d055,0x0da2f3401296427d302326cdf208b79f83abc995,0x1,in,,0.002789712,-0.002789712,0.46962412650000035,2440.15,2440.2685690913395,0,erc1155,0x73da73ef3a6982109c4d5bdb0db9dd3e3783f313,undefined,0x03,30,
,,0x0da2f3401296427d302326cdf208b79f83abc995,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,,out,-0.255,,-0.255,0.21462412650000035,,,-0.03023511829154586,external,ETH,undefined,,,2440.15,-622.23825

2021-07-06,0xb56d4e8e8a704927a9ca1505ab13cfce5fa23ac6e1479efc22db1c9c825ba8f6,0xeb2629a2734e272bcc07bda959863f316f4bd4cf,0x0da2f3401296427d302326cdf208b79f83abc995,0x1,in,1.315,0.000378,1.315,1.5296241265000003,2874.76,2813.79577864983,0,external,ETH,undefined,,,3780.3094

2021-07-06,0xea56097f2abc7fb6a78d457e8c6c3d4ed06086cbbf9ad282c28daade0910c3c7,0x97594a1c1def0d71cb0d7bae3af27a1c3c971282,0x0da2f3401296427d302326cdf208b79f83abc995,0x1,in,,0.002932579,-0.002932579,1.5266915475000002,2874.76,2813.79577864983,0,erc721,DEAD | 0x6fc355d4e0ee44b292e50878f49798ff755a5bbc,undefined,1,1429,
,,0x0da2f3401296427d302326cdf208b79f83abc995,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,,out,-0.28,,-0.28,1.2466915475000002,,,17.069981978047654,external,ETH,undefined,,,2874.76,-804.9328000000002

2021-07-06,0x34516bbd2c9c5ff543202c462784a0f1a622dbedb1054fe393abbf6f54285af5,0x0da2f3401296427d302326cdf208b79f83abc995,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0x0,out,0.28,0.000840788,-0.000840788,1.2458507595000001,2874.76,2813.79577864983,0,external,ETH,undefined,,,

2021-07-06,0x00f3f3f7aaa4f3e7987d2d303ab2316efe25fa8611fe2bb956746f80850b55d0,0x0da2f3401296427d302326cdf208b79f83abc995,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,0x0,out,0.28,0.00084032,-0.00084032,1.2450104395000001,2874.76,2813.79577864983,0,external,ETH,undefined,,,

2021-07-06,0xb8ba1c3f17446a1174b0063f0985bfde31d3c7302ad2aea01980de1be72b44e4,0xde14cf450d7b154cb6976ef033c59c6b4ca989bc,0x0da2f3401296427d302326cdf208b79f83abc995,0x1,in,,0.002711111,-0.002711111,1.2422993285000001,2874.76,2813.79577864983,0,erc721,DEAD | 0x6fc355d4e0ee44b292e50878f49798ff755a5bbc,undefined,1,2659,
,,0x0da2f3401296427d302326cdf208b79f83abc995,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,,out,-0.2899,,-0.2899,0.9523993285000001,,,17.67352776941434,external,ETH,undefined,,,2874.76,-833.392924

2021-07-06,0xb1d81dedd486f601217e40294018590426c9add6004b459e27b30c007bddaee5,0x7d112b3216455499f848ad9371df0667a0d87eb6,0x0da2f3401296427d302326cdf208b79f83abc995,0x1,in,,0.003055626,-0.003055626,0.9493437025000001,2874.76,2813.79577864983,0,erc721,DEAD | 0x6fc355d4e0ee44b292e50878f49798ff755a5bbc,undefined,1,1185,
,,0x0da2f3401296427d302326cdf208b79f83abc995,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,,out,-0.29,,-0.29,0.6593437025000002,,,17.679624191549355,external,ETH,undefined,,,2874.76,-833.6804

2021-07-06,0x6a01621f73ba39e0887246ca6d59625982379f01712c778127ee03908af1c811,0x73aff03fd854fbaff03117ee0792d1ed15d99c96,0x0da2f3401296427d302326cdf208b79f83abc995,0x1,in,,0.00386966,-0.00386966,0.6554740425000002,2874.76,2813.79577864983,0,erc721,DEAD | 0x6fc355d4e0ee44b292e50878f49798ff755a5bbc,undefined,1,3374,
,,0x0da2f3401296427d302326cdf208b79f83abc995,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,,out,-0.29,,-0.29,0.3654740425000002,,,17.679624191549355,external,ETH,undefined,,,2874.76,-833.6804

2021-07-06,0x62f0c91246a0a307ae042d3fbfc695906d90a1002870365e2e4bd4dd2ea06501,0x5b3ff52ee60cb15eea852edc652c7c087a119e5a,0x0da2f3401296427d302326cdf208b79f83abc995,0x1,in,,0.003752262,-0.003752262,0.3617217805000002,2874.76,2813.79577864983,0,erc721,DEAD | 0x6fc355d4e0ee44b292e50878f49798ff755a5bbc,undefined,1,8322,
,,0x0da2f3401296427d302326cdf208b79f83abc995,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,,out,-0.29,,-0.29,0.07172178050000022,,,17.679624191549355,external,ETH,undefined,,,2874.76,-833.6804

